station_id,month,avg_pm25,avg_temp,avg_wind_speed,avg_wind_direction,period_Post-COVID,period_Pre-COVID,wind_cardinal_SE,wind_cardinal_W,comuna_Pudahuel,comuna_Puente Alto,comuna_Santiago
D15,2019-01-01,12.478223681414425,21.217670743669807,1.7550095261412761,221.94681877860316,0.0,1.0,0.0,0.0,0.0,1.0,0.0
D15,2019-02-01,13.30718537414966,21.50606868035939,1.6142615025639724,232.00645888115272,0.0,1.0,0.0,0.0,0.0,1.0,0.0
D15,2019-03-01,14.219620958751394,18.905099321567892,1.4231225739157531,221.07759031434122,0.0,1.0,0.0,0.0,0.0,1.0,0.0
D15,2019-04-01,28.475,14.941397973563936,0.9859249144727882,208.63611528227727,0.0,1.0,0.0,0.0,0.0,1.0,0.0
D15,2019-05-01,25.504154447702835,11.771131156789883,1.0550281716593042,187.99312324388606,0.0,1.0,0.0,0.0,0.0,1.0,0.0
D15,2019-06-01,30.204166666666666,8.848799405764375,0.9791206132982755,183.46549825660057,0.0,1.0,0.0,0.0,0.0,1.0,0.0
D15,2019-07-01,40.05849696119682,8.893357679376301,0.9703452336423835,189.80581932871237,0.0,1.0,0.0,0.0,0.0,1.0,0.0
D15,2019-08-01,27.749766245909303,11.660083481002653,1.127288888201602,204.75697894585974,0.0,1.0,0.0,0.0,0.0,1.0,0.0
D15,2019-09-01,17.102958937198068,11.988106499907476,1.4417822217575502,230.58221540817462,0.0,1.0,0.0,0.0,0.0,1.0,0.0
D15,2019-10-01,16.299242424242422,14.947382302205972,1.4758788464694388,224.70668579422767,0.0,1.0,0.0,0.0,0.0,1.0,0.0
D15,2019-11-01,14.70959595959596,19.515787602614875,1.7985602341557037,232.62923761900853,0.0,1.0,0.0,0.0,0.0,1.0,0.0
D15,2019-12-01,14.159069658719027,21.645553666860636,1.8575457187048732,239.01978147014043,0.0,1.0,0.0,0.0,0.0,1.0,0.0
D15,2020-01-01,16.548293595137913,22.457450459441194,1.9643605507153457,254.84960948396804,0.0,0.0,0.0,1.0,0.0,1.0,0.0
D15,2020-02-01,17.979885057471265,21.570671193802117,1.7573210467647893,245.53952558139423,0.0,0.0,0.0,0.0,0.0,1.0,0.0
D15,2020-03-01,17.480529346763568,19.839178038391243,1.413558170281195,231.92523784431043,0.0,0.0,0.0,0.0,0.0,1.0,0.0
D15,2020-04-01,22.51388888888889,16.382793001996145,1.143985083212869,214.6530807785276,0.0,0.0,0.0,0.0,0.0,1.0,0.0
D15,2020-05-01,30.178571428571427,13.770313135215215,0.9929441785927685,200.3991983859312,0.0,0.0,0.0,0.0,0.0,1.0,0.0
D15,2020-06-01,29.75354308390023,8.670310272041142,0.9375513500841272,176.7733274431574,0.0,0.0,0.0,0.0,0.0,1.0,0.0
D15,2020-07-01,30.425374006545113,9.223420822359849,0.9587014417008335,182.34211890386976,0.0,0.0,0.0,0.0,0.0,1.0,0.0
D15,2020-08-01,26.676075268817204,9.66051648776792,1.1909695101995699,213.3878790735256,0.0,0.0,0.0,0.0,0.0,1.0,0.0
D15,2020-09-01,21.716666666666665,12.734059402737955,1.3561213224192592,224.85733950534706,0.0,0.0,0.0,0.0,0.0,1.0,0.0
D15,2020-10-01,18.156609195402297,15.094152363394342,1.550364093224749,235.56998817938538,0.0,0.0,0.0,0.0,0.0,1.0,0.0
D15,2020-11-01,14.933712121212123,17.464958675237963,1.7457848370341822,228.02955617768555,0.0,0.0,0.0,0.0,0.0,1.0,0.0
D15,2020-12-01,15.552552169662968,20.26873446638157,1.8369495329881345,221.06099910206686,0.0,0.0,0.0,0.0,0.0,1.0,0.0
