FECHA (YYMMDD);HORA (HHMM);;
181201;0300;0,612806;
181201;0400;0,299359;
181201;0500;0,0801775;
181201;0600;0,0851794;
181201;0700;0,467365;
181201;0800;0,379289;
181201;0900;0,268339;
181201;1000;1,38322;
181201;1100;2,10682;
181201;1200;2,76531;
181201;1300;3,16775;
181201;1400;3,10851;
181201;1500;4,09999;
181201;1600;3,97968;
181201;1700;4,71247;
181201;1800;3,60209;
181201;1900;2,29188;
181201;2000;2,11015;
181201;2100;1,98591;
181201;2200;1,70748;
181201;2300;1,23726;
181202;0000;1,16115;
181202;0100;1,07209;
181202;0200;0,919757;
181202;0300;0,987946;
181202;0400;1,01969;
181202;0500;0,805084;
181202;0600;0,876776;
181202;0700;1,32191;
181202;0800;1,50926;
181202;0900;2,07993;
181202;1000;2,39569;
181202;1100;2,96079;
181202;1200;3,53568;
181202;1300;4,10221;
181202;1400;3,83604;
181202;1500;3,38683;
181202;1600;3,34278;
181202;1700;3,44378;
181202;1800;2,90075;
181202;1900;2,33085;
181202;2000;2,69835;
181202;2100;2,08077;
181202;2200;1,84236;
181202;2300;1,52248;
181203;0000;1,05546;
181203;0100;0,726403;
181203;0200;0,860803;
181203;0300;0,742947;
181203;0400;1,08135;
181203;0500;1,12676;
181203;0600;1,7009;
181203;0700;2,06794;
181203;0800;2,45275;
181203;0900;2,58337;
181203;1000;2,72463;
181203;1100;2,96705;
181203;1200;3,63934;
181203;1300;4,06414;
181203;1400;3,77665;
181203;1500;3,80057;
181203;1600;3,65356;
181203;1700;3,40198;
181203;1800;2,89405;
181203;1900;2,32279;
181203;2000;2,37607;
181203;2100;2,47914;
181203;2200;2,47198;
181203;2300;2,10028;
181204;0000;1,70604;
181204;0100;1,61736;
181204;0200;1,71684;
181204;0300;1,52603;
181204;0400;1,74495;
181204;0500;1,92024;
181204;0600;1,34464;
181204;0700;2,15779;
181204;0800;1,13389;
181204;0900;2,08573;
181204;1000;0,834039;
181204;1100;0,989439;
181204;1200;1,93555;
181204;1300;3,03212;
181204;1400;1,71006;
181204;1500;0,490137;
181204;1600;0,48285;
181204;1700;1,67374;
181204;1800;1,12169;
181204;1900;0,969278;
181204;2000;1,90933;
181204;2100;1,84913;
181204;2200;1,41602;
181204;2300;1,50518;
181205;0000;1,69217;
181205;0100;1,43621;
181205;0200;0,836172;
181205;0300;0,446247;
181205;0400;0,0538421;
181205;0500;0,0135857;
181205;0600;0,0697066;
181205;0700;0,157503;
181205;0800;0,519396;
181205;0900;0,559257;
181205;1000;0,329616;
181205;1100;1,29464;
181205;1200;1,65577;
181205;1300;2,53377;
181205;1400;2,37682;
181205;1500;2,606;
181205;1600;2,10034;
181205;1700;1,00793;
181205;1800;1,10646;
181205;1900;2,49307;
181205;2000;1,62062;
181205;2100;1,3112;
181205;2200;1,2963;
181205;2300;1,27527;
181206;0000;0,7724;
181206;0100;0,331643;
181206;0200;0,188971;
181206;0300;0,0753342;
181206;0400;0,0713115;
181206;0500;0,0760685;
181206;0600;0,259368;
181206;0700;1,02236;
181206;0800;0,772214;
181206;0900;1,25334;
181206;1000;1,35859;
181206;1100;1,58528;
181206;1200;2,15145;
181206;1300;2,77135;
181206;1400;2,60075;
181206;1500;3,28269;
181206;1600;3,62505;
181206;1700;3,15545;
181206;1800;2,90226;
181206;1900;2,35308;
181206;2000;2,85345;
181206;2100;2,36364;
181206;2200;1,68026;
181206;2300;0,912165;
181207;0000;0,714282;
181207;0100;0,734621;
181207;0200;0,908823;
181207;0300;0,537299;
181207;0400;0,656513;
181207;0500;1,00002;
181207;0600;1,22771;
181207;0700;1,56569;
181207;0800;2,28735;
181207;0900;3,17995;
181207;1000;3,41546;
181207;1100;3,54504;
181207;1200;4,13939;
181207;1300;4,42252;
181207;1400;4,02596;
181207;1500;3,7155;
181207;1600;3,65968;
181207;1700;3,11308;
181207;1800;2,85229;
181207;1900;2,45244;
181207;2000;2,33412;
181207;2100;2,02426;
181207;2200;1,60477;
181207;2300;1,60322;
181208;0000;1,46729;
181208;0100;1,6321;
181208;0200;1,76487;
181208;0300;1,45146;
181208;0400;1,22722;
181208;0500;1,40468;
181208;0600;1,59708;
181208;0700;1,06682;
181208;0800;0,986104;
181208;0900;2,31013;
181208;1000;1,84786;
181208;1100;1,36775;
181208;1200;1,64328;
181208;1300;1,87528;
181208;1400;2,40012;
181208;1500;2,61883;
181208;1600;2,83705;
181208;1700;3,75628;
181208;1800;2,56963;
181208;1900;1,53737;
181208;2000;2,17588;
181208;2100;2,39271;
181208;2200;1,86554;
181208;2300;1,70782;
181209;0000;1,04406;
181209;0100;1,1285;
181209;0200;1,23696;
181209;0300;1,01323;
181209;0400;0,818395;
181209;0500;0,282075;
181209;0600;0,103794;
181209;0700;1,0414;
181209;0800;0,634492;
181209;0900;0,492931;
181209;1000;0,711688;
181209;1100;1,50985;
181209;1200;2,20737;
181209;1300;2,45357;
181209;1400;2,73388;
181209;1500;2,75749;
181209;1600;2,62038;
181209;1700;2,95178;
181209;1800;3,30356;
181209;1900;2,12027;
181209;2000;2,05308;
181209;2100;2,20182;
181209;2200;1,85664;
181209;2300;1,3431;
181210;0000;0,801954;
181210;0100;0,442397;
181210;0200;0,781895;
181210;0300;0,843666;
181210;0400;0,8278;
181210;0500;0,465075;
181210;0600;1,23854;
181210;0700;1,62266;
181210;0800;1,35186;
181210;0900;0,894256;
181210;1000;0,250319;
181210;1100;1,1086;
181210;1200;3,04015;
181210;1300;3,55779;
181210;1400;3,70071;
181210;1500;4,19773;
181210;1600;4,3624;
181210;1700;4,06094;
181210;1800;3,05162;
181210;1900;2,65813;
181210;2000;2,5744;
181210;2100;1,76898;
181210;2200;1,99178;
181210;2300;1,85877;
181211;0000;1,53074;
181211;0100;1,30598;
181211;0200;1,06296;
181211;0300;1,05259;
181211;0400;0,431042;
181211;0500;1,12427;
181211;0600;0,0739224;
181211;0700;0,701618;
181211;0800;0,447476;
181211;0900;0,644917;
181211;1000;1,82172;
181211;1100;2,34882;
181211;1200;2,70548;
181211;1300;2,97041;
181211;1400;2,82961;
181211;1500;2,79331;
181211;1600;2,96613;
181211;1700;3,13598;
181211;1800;3,14415;
181211;1900;2,11217;
181211;2000;1,36394;
181211;2100;1,16941;
181211;2200;1,44105;
181211;2300;1,68067;
181212;0000;1,36884;
181212;0100;0,883528;
181212;0200;0,518143;
181212;0300;0,161582;
181212;0400;0,0370763;
181212;0500;0,0391343;
181212;0600;0,366748;
181212;0700;0,485796;
181212;0800;0,365758;
181212;0900;0,595678;
181212;1000;1,29785;
181212;1100;1,73908;
181212;1200;2,34785;
181212;1300;2,59862;
181212;1400;2,71904;
181212;1500;3,72751;
181212;1600;4,33458;
181212;1700;4,53854;
181212;1800;4,74738;
181212;1900;2,7756;
181212;2000;3,12553;
181212;2100;2,72545;
181212;2200;2,2197;
181212;2300;1,09977;
181213;0000;1,24556;
181213;0100;1,95145;
181213;0200;1,88972;
181213;0300;2,27918;
181213;0400;2,03102;
181213;0500;1,20587;
181213;0600;0,797999;
181213;0700;1,1803;
181213;0800;1,85762;
181213;0900;2,43891;
181213;1000;2,30861;
181213;1100;2,12961;
181213;1200;2,33395;
181213;1300;2,52619;
181213;1400;2,09631;
181213;1500;3,08861;
181213;1600;3,85235;
181213;1700;4,15422;
181213;1800;4,37187;
181213;1900;3,15738;
181213;2000;2,74359;
181213;2100;2,18228;
181213;2200;1,63259;
181213;2300;1,52134;
181214;0000;0,965202;
181214;0100;1,04983;
181214;0200;0,720056;
181214;0300;0,787194;
181214;0400;0,255384;
181214;0500;0,295477;
181214;0600;0,732964;
181214;0700;0,858772;
181214;0800;0,500501;
181214;0900;0,374307;
181214;1000;1,40324;
181214;1100;2,00416;
181214;1200;2,48323;
181214;1300;1,58885;
181214;1400;2,50525;
181214;1500;2,15809;
181214;1600;2,15877;
181214;1700;2,28804;
181214;1800;2,42335;
181214;1900;2,13112;
181214;2000;1,51304;
181214;2100;1,14566;
181214;2200;1,44098;
181214;2300;0,987108;
181215;0000;0,679433;
181215;0100;0,714008;
181215;0200;0,626362;
181215;0300;0,308973;
181215;0400;0,0678922;
181215;0500;0,22278;
181215;0600;0,292381;
181215;0700;0,880891;
181215;0800;0,563083;
181215;0900;1,11755;
181215;1000;2,21634;
181215;1100;2,71606;
181215;1200;2,60674;
181215;1300;2,47569;
181215;1400;3,14506;
181215;1500;3,29803;
181215;1600;3,5455;
181215;1700;3,46326;
181215;1800;3,15722;
181215;1900;2,191;
181215;2000;1,866;
181215;2100;1,82271;
181215;2200;1,83934;
181215;2300;1,19057;
181216;0000;0,257481;
181216;0100;0,844601;
181216;0200;0,897316;
181216;0300;0,320458;
181216;0400;0,256663;
181216;0500;0,139476;
181216;0600;0,17095;
181216;0700;0,161425;
181216;0800;0,103424;
181216;0900;0,268395;
181216;1000;1,16737;
181216;1100;1,8736;
181216;1200;2,08475;
181216;1300;2,88682;
181216;1400;3,01713;
181216;1500;3,35754;
181216;1600;3,77795;
181216;1700;3,62479;
181216;1800;3,25021;
181216;1900;2,09592;
181216;2000;1,97383;
181216;2100;1,94374;
181216;2200;1,61789;
181216;2300;1,42945;
181217;0000;0,59468;
181217;0100;0,800446;
181217;0200;1,13539;
181217;0300;0,778778;
181217;0400;0,376269;
181217;0500;0,0523305;
181217;0600;0,657298;
181217;0700;1,62913;
181217;0800;1,09685;
181217;0900;0,342599;
181217;1000;1,46562;
181217;1100;3,44251;
181217;1200;4,30858;
181217;1300;3,7736;
181217;1400;3,98356;
181217;1500;3,80708;
181217;1600;3,80074;
181217;1700;4,20228;
181217;1800;3,50983;
181217;1900;2,29996;
181217;2000;1,93106;
181217;2100;2,2811;
181217;2200;1,83813;
181217;2300;1,00086;
181218;0000;0,508355;
181218;0100;0,932483;
181218;0200;0,551399;
181218;0300;0,0314657;
181218;0400;0,10576;
181218;0500;0,0448223;
181218;0600;0,214962;
181218;0700;0,577661;
181218;0800;0,697719;
181218;0900;0,323932;
181218;1000;1,20108;
181218;1100;2,23095;
181218;1200;2,61439;
181218;1300;3,01919;
181218;1400;3,37441;
181218;1500;3,38247;
181218;1600;3,58336;
181218;1700;2,36835;
181218;1800;2,5569;
181218;1900;2,36629;
181218;2000;2,3436;
181218;2100;2,16656;
181218;2200;2,11175;
181218;2300;1,49633;
181219;0000;1,21102;
181219;0100;1,02086;
181219;0200;0,869133;
181219;0300;0,953095;
181219;0400;0,987122;
181219;0500;0,928861;
181219;0600;0,97391;
181219;0700;0,220825;
181219;0800;0,666152;
181219;0900;0,362486;
181219;1000;0,808894;
181219;1100;2,05484;
181219;1200;3,95851;
181219;1300;4,61887;
181219;1400;4,6034;
181219;1500;4,3546;
181219;1600;4,06601;
181219;1700;4,26321;
181219;1800;2,71223;
181219;1900;2,11387;
181219;2000;2,30523;
181219;2100;2,43796;
181219;2200;2,44844;
181219;2300;1,79023;
181220;0000;1,35055;
181220;0100;1,43301;
181220;0200;1,00625;
181220;0300;0,485685;
181220;0400;1,06046;
181220;0500;0,769835;
181220;0600;1,17491;
181220;0700;1,46565;
181220;0800;1,16441;
181220;0900;1,88467;
181220;1000;3,68567;
181220;1100;1,68187;
181220;1200;1,07211;
181220;1300;1,84438;
181220;1400;2,88694;
181220;1500;3,0098;
181220;1600;3,23033;
181220;1700;3,73096;
181220;1800;4,15799;
181220;1900;2,84804;
181220;2000;1,54899;
181220;2100;1,81495;
181220;2200;1,65489;
181220;2300;1,72868;
181221;0000;0,656717;
181221;0100;0,257157;
181221;0200;1,03636;
181221;0300;0,33566;
181221;0400;0,11127;
181221;0500;0,114576;
181221;0600;0,252559;
181221;0700;0,245409;
181221;0800;0,372043;
181221;0900;0,353546;
181221;1000;0,932367;
181221;1100;1,66498;
181221;1200;2,14207;
181221;1300;2,81203;
181221;1400;2,95519;
181221;1500;3,12767;
181221;1600;3,59057;
181221;1700;3,77035;
181221;1800;3,4475;
181221;1900;2,60544;
181221;2000;3,21714;
181221;2100;2,40921;
181221;2200;2,11155;
181221;2300;1,59271;
181222;0000;1,85796;
181222;0100;1,68076;
181222;0200;1,36326;
181222;0300;0,85709;
181222;0400;1,30246;
181222;0500;1,62281;
181222;0600;1,27701;
181222;0700;1,08535;
181222;0800;1,26794;
181222;0900;1,75501;
181222;1000;2,4937;
181222;1100;3,42623;
181222;1200;3,56314;
181222;1300;4,03959;
181222;1400;4,30922;
181222;1500;4,18495;
181222;1600;3,56034;
181222;1700;3,21265;
181222;1800;3,10902;
181222;1900;2,67511;
181222;2000;2,45567;
181222;2100;1,81959;
181222;2200;1,46262;
181222;2300;0,971981;
181223;0000;1,05751;
181223;0100;0,853386;
181223;0200;0,653535;
181223;0300;0,733533;
181223;0400;0,753602;
181223;0500;0,439063;
181223;0600;0,619694;
181223;0700;0,947896;
181223;0800;0,723593;
181223;0900;0,652622;
181223;1000;0,710537;
181223;1100;1,64344;
181223;1200;2,35973;
181223;1300;2,5658;
181223;1400;3,13314;
181223;1500;3,45789;
181223;1600;2,91318;
181223;1700;2,90225;
181223;1800;2,81291;
181223;1900;2,365;
181223;2000;2,06047;
181223;2100;2,37895;
181223;2200;1,62786;
181223;2300;0,862692;
181224;0000;0,699094;
181224;0100;0,928046;
181224;0200;0,703728;
181224;0300;0,840975;
181224;0400;0,613421;
181224;0500;0,128761;
181224;0600;0,192677;
181224;0700;0,108344;
181224;0800;0,242339;
181224;0900;0,271124;
181224;1000;0,698765;
181224;1100;2,2555;
181224;1200;2,83241;
181224;1300;3,35971;
181224;1400;3,97664;
181224;1500;3,91698;
181224;1600;4,24239;
181224;1700;4,36573;
181224;1800;3,68155;
181224;1900;2,15924;
181224;2000;2,40508;
181224;2100;2,55632;
181224;2200;2,29883;
181224;2300;1,43048;
181225;0000;1,7396;
181225;0100;1,41338;
181225;0200;1,14278;
181225;0300;1,22018;
181225;0400;0,49818;
181225;0500;0,457545;
181225;0600;0,555527;
181225;0700;0,0894916;
181225;0800;0,609761;
181225;0900;0,367373;
181225;1000;2,26883;
181225;1100;3,35207;
181225;1200;3,79776;
181225;1300;3,80426;
181225;1400;3,97973;
181225;1500;3,74761;
181225;1600;3,64149;
181225;1700;3,74131;
181225;1800;3,03851;
181225;1900;2,63703;
181225;2000;2,76419;
181225;2100;2,72469;
181225;2200;2,07165;
181225;2300;1,60933;
181226;0000;1,14382;
181226;0100;1,0941;
181226;0200;1,26161;
181226;0300;1,48368;
181226;0400;1,43364;
181226;0500;1,53345;
181226;0600;1,70689;
181226;0700;1,63596;
181226;0800;1,59462;
181226;0900;1,2422;
181226;1000;1,38119;
181226;1100;2,46628;
181226;1200;2,91087;
181226;1300;3,55627;
181226;1400;3,6869;
181226;1500;4,03488;
181226;1600;4,21338;
181226;1700;4,00259;
181226;1800;3,52016;
181226;1900;2,53143;
181226;2000;1,82952;
181226;2100;1,53576;
181226;2200;2,08589;
181226;2300;1,99852;
181227;0000;1,77214;
181227;0100;1,57619;
181227;0200;0,931184;
181227;0300;1,08967;
181227;0400;0,794662;
181227;0500;0,947274;
181227;0600;0,978674;
181227;0700;0,417202;
181227;0800;0,341936;
181227;0900;0,644988;
181227;1000;0,970717;
181227;1100;2,32297;
181227;1200;3,04603;
181227;1300;3,16598;
181227;1400;3,48896;
181227;1500;3,53863;
181227;1600;3,51755;
181227;1700;4,03537;
181227;1800;3,38666;
181227;1900;2,10438;
181227;2000;2,06752;
181227;2100;2,04358;
181227;2200;1,93919;
181227;2300;1,82041;
181228;0000;0,989573;
181228;0100;0,616316;
181228;0200;0,269281;
181228;0300;0,523411;
181228;0400;0,721212;
181228;0500;0,809322;
181228;0600;0,664605;
181228;0700;0,199964;
181228;0800;1,0364;
181228;0900;0,361412;
181228;1000;1,08602;
181228;1100;2,57037;
181228;1200;3,04155;
181228;1300;3,27371;
181228;1400;3,20111;
181228;1500;3,30286;
181228;1600;3,51529;
181228;1700;4,47044;
181228;1800;3,8608;
181228;1900;2,45409;
181228;2000;2,21148;
181228;2100;2,01128;
181228;2200;1,63863;
181228;2300;1,48579;
181229;0000;1,61645;
181229;0100;1,2818;
181229;0200;1,06573;
181229;0300;0,904325;
181229;0400;0,860582;
181229;0500;1,00555;
181229;0600;1,23222;
181229;0700;1,13602;
181229;0800;1,54566;
181229;0900;1,60415;
181229;1000;2,07719;
181229;1100;2,67157;
181229;1200;3,12515;
181229;1300;3,48299;
181229;1400;3,83027;
181229;1500;3,28884;
181229;1600;3,38175;
181229;1700;3,92512;
181229;1800;4,55893;
181229;1900;2,71947;
181229;2000;1,63002;
181229;2100;0,721671;
181229;2200;0,0821275;
181229;2300;0,25455;
181230;0000;0,608983;
181230;0100;0,678682;
181230;0200;0,254869;
181230;0300;0,281871;
181230;0400;0,422912;
181230;0500;0,256038;
181230;0600;0,447851;
181230;0700;0,589911;
181230;0800;0,569577;
181230;0900;1,05769;
181230;1000;1,60777;
181230;1100;2,20907;
181230;1200;2,47982;
181230;1300;2,95906;
181230;1400;3,11176;
181230;1500;3,01471;
181230;1600;2,69941;
181230;1700;3,2387;
181230;1800;3,12541;
181230;1900;2,17747;
181230;2000;1,72983;
181230;2100;1,59119;
181230;2200;1,41877;
181230;2300;1,00958;
181231;0000;1,0655;
181231;0100;0,772662;
181231;0200;0,438068;
181231;0300;0,271934;
181231;0400;0,192187;
181231;0500;0,0367102;
181231;0600;0,0589722;
181231;0700;0,319502;
181231;0800;0,49524;
181231;0900;1,10739;
181231;1000;1,99206;
181231;1100;2,49978;
181231;1200;2,83544;
181231;1300;3,02601;
181231;1400;3,42753;
181231;1500;3,20026;
181231;1600;3,45254;
181231;1700;3,86644;
181231;1800;3,12581;
181231;1900;2,204;
181231;2000;2,04478;
181231;2100;1,97656;
181231;2200;1,48865;
181231;2300;1,09662;
190101;0000;0,169076;
190101;0100;0,632588;
190101;0200;0,683149;
190101;0300;0,54147;
190101;0400;0,462244;
190101;0500;0,196679;
190101;0600;0,0788494;
190101;0700;0,236372;
190101;0800;0,31359;
190101;0900;0,346967;
190101;1000;0,677209;
190101;1100;2,2052;
190101;1200;2,75072;
190101;1300;3,28437;
190101;1400;3,66108;
190101;1500;3,80534;
190101;1600;3,16701;
190101;1700;3,37968;
190101;1800;3,57871;
190101;1900;2,89595;
190101;2000;1,71092;
190101;2100;1,28383;
190101;2200;1,30506;
190101;2300;1,14593;
190102;0000;0,639475;
190102;0100;0,438103;
190102;0200;0,195656;
190102;0300;0,695625;
190102;0400;1,12575;
190102;0500;0,202362;
190102;0600;1,00577;
190102;0700;1,08831;
190102;0800;1,27472;
190102;0900;1,43181;
190102;1000;2,14132;
190102;1100;2,61876;
190102;1200;2,87246;
190102;1300;3,10298;
190102;1400;2,90136;
190102;1500;2,89342;
190102;1600;2,90615;
190102;1700;2,96196;
190102;1800;2,68261;
190102;1900;2,22681;
190102;2000;1,45818;
190102;2100;2,21643;
190102;2200;1,93406;
190102;2300;1,34804;
190103;0000;1,34418;
190103;0100;1,31812;
190103;0200;1,00921;
190103;0300;0,110643;
190103;0400;0,0662616;
190103;0500;0,149034;
190103;0600;0,0420672;
190103;0700;0,400971;
190103;0800;0,437456;
190103;0900;1,29118;
190103;1000;1,74073;
190103;1100;1,86218;
190103;1200;2,27171;
190103;1300;2,74345;
190103;1400;3,13549;
190103;1500;3,40012;
190103;1600;3,53483;
190103;1700;3,78554;
190103;1800;3,30727;
190103;1900;2,29072;
190103;2000;1,51414;
190103;2100;1,2552;
190103;2200;0,862675;
190103;2300;0,129345;
190104;0000;0,231467;
190104;0100;0,799313;
190104;0200;0,587193;
190104;0300;0,175495;
190104;0400;0,194174;
190104;0500;0,0313735;
190104;0600;0,324314;
190104;0700;0,368614;
190104;0800;0,533368;
190104;0900;0,588599;
190104;1000;1,73677;
190104;1100;3,38401;
190104;1200;3,72327;
190104;1300;4,37149;
190104;1400;4,2986;
190104;1500;4,48102;
190104;1600;3,85308;
190104;1700;3,54442;
190104;1800;3,3239;
190104;1900;2,75726;
190104;2000;2,44125;
190104;2100;1,91556;
190104;2200;1,30099;
190104;2300;0,983127;
190105;0000;0,878166;
190105;0100;0,746185;
190105;0200;0,61062;
190105;0300;1,03907;
190105;0400;0,935287;
190105;0500;1,01964;
190105;0600;1,08283;
190105;0700;1,64071;
190105;0800;1,94687;
190105;0900;2,88197;
190105;1000;2,88053;
190105;1100;3,32129;
190105;1200;3,44616;
190105;1300;3,37133;
190105;1400;3,65623;
190105;1500;3,77071;
190105;1600;3,20578;
190105;1700;3,03108;
190105;1800;2,74785;
190105;1900;2,65485;
190105;2000;2,03282;
190105;2100;2,05707;
190105;2200;2,05359;
190105;2300;1,87129;
190106;0000;1,64061;
190106;0100;1,46241;
190106;0200;1,56845;
190106;0300;1,38449;
190106;0400;1,35271;
190106;0500;0,92918;
190106;0600;1,09577;
190106;0700;1,42711;
190106;0800;1,75396;
190106;0900;1,4676;
190106;1000;1,69312;
190106;1100;2,24267;
190106;1200;2,70613;
190106;1300;3,39817;
190106;1400;3,37697;
190106;1500;3,39151;
190106;1600;3,55239;
190106;1700;3,22987;
190106;1800;3,4263;
190106;1900;2,15787;
190106;2000;2,12642;
190106;2100;2,27089;
190106;2200;1,72915;
190106;2300;1,41515;
190107;0000;1,49627;
190107;0100;1,57321;
190107;0200;1,39119;
190107;0300;0,723509;
190107;0400;0,190539;
190107;0500;0,329996;
190107;0600;0,886444;
190107;0700;0,898007;
190107;0800;1,02603;
190107;0900;1,08491;
190107;1000;1,32313;
190107;1100;2,37121;
190107;1200;3,07976;
190107;1300;3,20018;
190107;1400;3,2148;
190107;1500;3,31086;
190107;1600;3,1308;
190107;1700;3,03238;
190107;1800;3,52149;
190107;1900;2,97212;
190107;2000;2,60038;
190107;2100;2,32735;
190107;2200;2,54328;
190107;2300;2,11804;
190108;0000;1,91803;
190108;0100;1,19908;
190108;0200;1,43951;
190108;0300;0,909957;
190108;0400;0,979018;
190108;0500;0,979807;
190108;0600;1,21153;
190108;0700;1,20286;
190108;0800;0,542884;
190108;0900;0,830874;
190108;1000;0,564975;
190108;1100;0,989963;
190108;1200;1,77697;
190108;1300;2,20035;
190108;1400;2,48862;
190108;1500;3,87539;
190108;1600;3,90375;
190108;1700;4,1116;
190108;1800;3,62983;
190108;1900;2,3444;
190108;2000;1,80176;
190108;2100;1,61801;
190108;2200;1,86926;
190108;2300;1,91298;
190109;0000;1,5612;
190109;0100;0,858331;
190109;0200;0,702269;
190109;0300;0,652928;
190109;0400;0,62522;
190109;0500;1,38415;
190109;0600;1,0781;
190109;0700;1,44822;
190109;0800;1,74013;
190109;0900;1,70722;
190109;1000;1,51721;
190109;1100;1,62436;
190109;1200;1,11603;
190109;1300;0,353274;
190109;1400;0,601092;
190109;1500;1,60266;
190109;1600;1,52848;
190109;1700;1,6102;
190109;1800;1,28031;
190109;1900;0,84149;
190109;2000;1,08574;
190109;2100;1,90425;
190109;2200;1,23722;
190109;2300;1,1576;
190110;0000;0,880078;
190110;0100;0,623068;
190110;0200;0,0816325;
190110;0300;0,0436433;
190110;0400;0,0708423;
190110;0500;0,013635;
190110;0600;0,245466;
190110;0700;0,238314;
190110;0800;0,19891;
190110;0900;0,0978186;
190110;1000;0,496865;
190110;1100;1,70662;
190110;1200;2,47571;
190110;1300;3,38128;
190110;1400;2,85171;
190110;1500;3,211;
190110;1600;3,44025;
190110;1700;3,62623;
190110;1800;3,90512;
190110;1900;2,64338;
190110;2000;2,42666;
190110;2100;2,25045;
190110;2200;2,01205;
190110;2300;1,29293;
190111;0000;1,17534;
190111;0100;0,85421;
190111;0200;0,704693;
190111;0300;0,579044;
190111;0400;0,441031;
190111;0500;0,210146;
190111;0600;0,425659;
190111;0700;0,594813;
190111;0800;0,45711;
190111;0900;0,568183;
190111;1000;1,02869;
190111;1100;2,06118;
190111;1200;2,76459;
190111;1300;3,41116;
190111;1400;3,78544;
190111;1500;3,31822;
190111;1600;3,44907;
190111;1700;3,33926;
190111;1800;3,32065;
190111;1900;2,48245;
190111;2000;2,02039;
190111;2100;1,71335;
190111;2200;2,07008;
190111;2300;1,45931;
190112;0000;0,958281;
190112;0100;0,804743;
190112;0200;0,618259;
190112;0300;0,2497;
190112;0400;0,201488;
190112;0500;0,42989;
190112;0600;0,466246;
190112;0700;1,21275;
190112;0800;1,63604;
190112;0900;2,11731;
190112;1000;2,19814;
190112;1100;2,22091;
190112;1200;2,22066;
190112;1300;2,74398;
190112;1400;3,59547;
190112;1500;3,5718;
190112;1600;3,45277;
190112;1700;3,44015;
190112;1800;3,5571;
190112;1900;2,76271;
190112;2000;1,87187;
190112;2100;1,7745;
190112;2200;2,05315;
190112;2300;1,65966;
190113;0000;1,36339;
190113;0100;1,13405;
190113;0200;0,76514;
190113;0300;0,294985;
190113;0400;0,378586;
190113;0500;0,849408;
190113;0600;0,645728;
190113;0700;0,703717;
190113;0800;1,12017;
190113;0900;1,45118;
190113;1000;1,94931;
190113;1100;2,59424;
190113;1200;2,97714;
190113;1300;3,24871;
190113;1400;2,87681;
190113;1500;3,52317;
190113;1600;3,3438;
190113;1700;3,30161;
190113;1800;2,92687;
190113;1900;2,2683;
190113;2000;2,18707;
190113;2100;1,81999;
190113;2200;2,09271;
190113;2300;2,4545;
190114;0000;1,72664;
190114;0100;1,20701;
190114;0200;0,881279;
190114;0300;0,531712;
190114;0400;0,599269;
190114;0500;1,30655;
190114;0600;1,02404;
190114;0700;1,22411;
190114;0800;1,10957;
190114;0900;1,34104;
190114;1000;1,07247;
190114;1100;1,82336;
190114;1200;2,46685;
190114;1300;2,96809;
190114;1400;3,03714;
190114;1500;3,07358;
190114;1600;3,64137;
190114;1700;3,59506;
190114;1800;3,14704;
190114;1900;2,12616;
190114;2000;2,08434;
190114;2100;2,06945;
190114;2200;1,94552;
190114;2300;1,09875;
190115;0000;1,07815;
190115;0100;0,418962;
190115;0200;0,191626;
190115;0300;0,102138;
190115;0400;0,343691;
190115;0500;0,120471;
190115;0600;0,173614;
190115;0700;0,56424;
190115;0800;0,487013;
190115;0900;0,0950315;
190115;1000;0,818663;
190115;1100;2,19561;
190115;1200;2,48692;
190115;1300;2,88594;
190115;1400;3,00996;
190115;1500;3,11388;
190115;1600;3,04808;
190115;1700;3,76387;
190115;1800;2,82336;
190115;1900;1,60596;
190115;2000;1,16301;
190115;2100;1,03333;
190115;2200;1,97296;
190115;2300;1,36084;
190116;0000;1,26251;
190116;0100;1,02041;
190116;0200;0,75535;
190116;0300;0,946074;
190116;0400;0,433177;
190116;0500;0,87073;
190116;0600;0,176002;
190116;0700;0,843662;
190116;0800;1,06018;
190116;0900;1,51622;
190116;1000;2,49397;
190116;1100;3,24708;
190116;1200;3,90325;
190116;1300;3,8411;
190116;1400;3,55662;
190116;1500;3,83103;
190116;1600;3,71643;
190116;1700;4,632;
190116;1800;3,43143;
190116;1900;2,65744;
190116;2000;2,6125;
190116;2100;2,76535;
190116;2200;1,84862;
190116;2300;1,8008;
190117;0000;1,69523;
190117;0100;1,00315;
190117;0200;1,20281;
190117;0300;0,759913;
190117;0400;0,518736;
190117;0500;0,799838;
190117;0600;0,708758;
190117;0700;0,967341;
190117;0800;0,985888;
190117;0900;1,13524;
190117;1000;1,55535;
190117;1100;2,72854;
190117;1200;2,40553;
190117;1300;2,69945;
190117;1400;2,62459;
190117;1500;2,51672;
190117;1600;2,75372;
190117;1700;2,9452;
190117;1800;2,96223;
190117;1900;2,68707;
190117;2000;1,59799;
190117;2100;1,22935;
190117;2200;0,898975;
190117;2300;0,158217;
190118;0000;0,0941623;
190118;0100;0,0339453;
190118;0200;0,101236;
190118;0300;0,118283;
190118;0400;0,114142;
190118;0500;0,485025;
190118;0600;0,0988884;
190118;0700;0,701234;
190118;0800;0,613807;
190118;0900;0,425293;
190118;1000;0,24347;
190118;1100;1,67591;
190118;1200;2,40715;
