FECHA (YYMMDD);HORA (HHMM);;
180201;0300;0,73443;
180201;0400;0,584107;
180201;0500;0,609821;
180201;0600;0,926164;
180201;0700;0,743032;
180201;0800;0,335891;
180201;0900;1,08395;
180201;1000;1,83073;
180201;1100;2,50515;
180201;1200;3,24262;
180201;1300;3,5455;
180201;1400;3,90599;
180201;1500;4,0238;
180201;1600;4,75663;
180201;1700;4,79238;
180201;1800;3,64806;
180201;1900;3,05789;
180201;2000;1,84285;
180201;2100;0,678646;
180201;2200;1,24473;
180201;2300;0,899804;
180202;0000;0,978313;
180202;0100;0,558562;
180202;0200;0,328878;
180202;0300;1,06547;
180202;0400;0,807366;
180202;0500;0,568542;
180202;0600;0,519555;
180202;0700;0,74606;
180202;0800;1,28502;
180202;0900;1,55572;
180202;1000;2,4081;
180202;1100;2,57939;
180202;1200;3,43524;
180202;1300;4,17228;
180202;1400;4,19013;
180202;1500;4,10199;
180202;1600;4,39871;
180202;1700;4,41994;
180202;1800;3,90496;
180202;1900;2,8439;
180202;2000;1,55523;
180202;2100;1,1654;
180202;2200;0,618695;
180202;2300;0,716126;
180203;0000;0,393193;
180203;0100;0,434813;
180203;0200;0,875854;
180203;0300;1,05041;
180203;0400;0,921053;
180203;0500;0,859333;
180203;0600;0,714851;
180203;0700;0,97482;
180203;0800;1,28088;
180203;0900;1,16168;
180203;1000;1,94719;
180203;1100;2,39479;
180203;1200;3,01075;
180203;1300;3,31387;
180203;1400;4,37872;
180203;1500;4,45499;
180203;1600;4,36422;
180203;1700;3,97118;
180203;1800;3,5103;
180203;1900;2,86064;
180203;2000;1,63651;
180203;2100;0,999792;
180203;2200;0,866094;
180203;2300;0,798612;
180204;0000;0,649004;
180204;0100;0,961155;
180204;0200;0,206371;
180204;0300;0,390636;
180204;0400;0,78299;
180204;0500;0,145651;
180204;0600;0,137607;
180204;0700;0,301891;
180204;0800;0,249027;
180204;0900;0,764339;
180204;1000;2,10974;
180204;1100;2,43481;
180204;1200;3,21293;
180204;1300;3,61917;
180204;1400;3,64713;
180204;1500;3,93708;
180204;1600;4,60168;
180204;1700;4,97776;
180204;1800;4,55129;
180204;1900;2,56539;
180204;2000;2,49021;
180204;2100;2,20715;
180204;2200;1,47897;
180204;2300;1,48249;
180205;0000;0,75961;
180205;0100;1,01815;
180205;0200;0,866278;
180205;0300;0,543464;
180205;0400;0,413473;
180205;0500;0,86087;
180205;0600;0,493116;
180205;0700;0,859717;
180205;0800;0,868129;
180205;0900;1,64747;
180205;1000;1,73197;
180205;1100;2,45219;
180205;1200;3,32428;
180205;1300;4,84452;
180205;1400;4,5;
180205;1500;4,7764;
180205;1600;4,72578;
180205;1700;4,24532;
180205;1800;3,00816;
180205;1900;2,30579;
180205;2000;2,07542;
180205;2100;1,66395;
180205;2200;0,996287;
180205;2300;0,555692;
180206;0000;0,581931;
180206;0100;0,858395;
180206;0200;0,507832;
180206;0300;0,874714;
180206;0400;1,25211;
180206;0500;0,871973;
180206;0600;1,22149;
180206;0700;1,17906;
180206;0800;0,883035;
180206;0900;2,2321;
180206;1000;1,53842;
180206;1100;2,86447;
180206;1200;3,36936;
180206;1300;2,98465;
180206;1400;3,23753;
180206;1500;4,37159;
180206;1600;4,46809;
180206;1700;4,39535;
180206;1800;4,38878;
180206;1900;2,94567;
180206;2000;1,31233;
180206;2100;1,48177;
180206;2200;0,869608;
180206;2300;0,874638;
180207;0000;0,947252;
180207;0100;0,485228;
180207;0200;0,224132;
180207;0300;0,112222;
180207;0400;0,433134;
180207;0500;0,251848;
180207;0600;0,437388;
180207;0700;0,906739;
180207;0800;1,23228;
180207;0900;1,24162;
180207;1000;1,92156;
180207;1100;2,78423;
180207;1200;3,25255;
180207;1300;4,71823;
180207;1400;4,92484;
180207;1500;4,72721;
180207;1600;5,11271;
180207;1700;4,73051;
180207;1800;4,09252;
180207;1900;3,1676;
180207;2000;2,56677;
180207;2100;1,61251;
180207;2200;1,19091;
180207;2300;0,489138;
180208;0000;0,515321;
180208;0100;0,652633;
180208;0200;0,522138;
180208;0300;0,93214;
180208;0400;0,89643;
180208;0500;0,844238;
180208;0600;0,187094;
180208;0700;0,336401;
180208;0800;0,74825;
180208;0900;0,730971;
180208;1000;2,17737;
180208;1100;2,91797;
180208;1200;3,51028;
180208;1300;3,71293;
180208;1400;4,03368;
180208;1500;4,70739;
180208;1600;4,75501;
180208;1700;5,09747;
180208;1800;4,72634;
180208;1900;2,47645;
180208;2000;1,80536;
180208;2100;1,49169;
180208;2200;0,723585;
180208;2300;0,622305;
180209;0000;0,293892;
180209;0100;0,317268;
180209;0200;0,304392;
180209;0300;0,744555;
180209;0400;0,965659;
180209;0500;1,09542;
180209;0600;0,596589;
180209;0700;0,323523;
180209;0800;0,854641;
180209;0900;1,0765;
180209;1000;1,58771;
180209;1100;2,33111;
180209;1200;4,05792;
180209;1300;4,68044;
180209;1400;4,11315;
180209;1500;3,77934;
180209;1600;3,77151;
180209;1700;4,57427;
180209;1800;4,30262;
180209;1900;2,73612;
180209;2000;1,81085;
180209;2100;1,16269;
180209;2200;1,25665;
180209;2300;0,505563;
180210;0000;0,158767;
180210;0100;0,277573;
180210;0200;0,332555;
180210;0300;0,458625;
180210;0400;0,735027;
180210;0500;0,844336;
180210;0600;0,533678;
180210;0700;0,194507;
180210;0800;1,09449;
180210;0900;1,48161;
180210;1000;1,93792;
180210;1100;2,74789;
180210;1200;2,36767;
180210;1300;4,76499;
180210;1400;5,01701;
180210;1500;4,12964;
180210;1600;3,43615;
180210;1700;3,6105;
180210;1800;3,49845;
180210;1900;2,41982;
180210;2000;0,842681;
180210;2100;0,802782;
180210;2200;0,995403;
180210;2300;0,584636;
180211;0000;0,968264;
180211;0100;0,816515;
180211;0200;0,815999;
180211;0300;0,539315;
180211;0400;0,956105;
180211;0500;0,794305;
180211;0600;1,45169;
180211;0700;1,08029;
180211;0800;0,78405;
180211;0900;1,1455;
180211;1000;1,19352;
180211;1100;1,35512;
180211;1200;2,88545;
180211;1300;3,2689;
180211;1400;3,70726;
180211;1500;3,75206;
180211;1600;3,69879;
180211;1700;3,48168;
180211;1800;3,41343;
180211;1900;2,24505;
180211;2000;0,800702;
180211;2100;0,77003;
180211;2200;0,950667;
180211;2300;1,19271;
180212;0000;0,923107;
180212;0100;0,761214;
180212;0200;1,12694;
180212;0300;0,985502;
180212;0400;1,05632;
180212;0500;1,23029;
180212;0600;1,06818;
180212;0700;0,8878;
180212;0800;0,64259;
180212;0900;0,867162;
180212;1000;0,791283;
180212;1100;1,97021;
180212;1200;2,69899;
180212;1300;2,73648;
180212;1400;3,78251;
180212;1500;4,01556;
180212;1600;4,65827;
180212;1700;4,8436;
180212;1800;3,74709;
180212;1900;1,89879;
180212;2000;1,6092;
180212;2100;1,09536;
180212;2200;0,541505;
180212;2300;0,500589;
180213;0000;0,953199;
180213;0100;0,657375;
180213;0200;0,588575;
180213;0300;1,48489;
180213;0400;1,57307;
180213;0500;1,19343;
180213;0600;1,29228;
180213;0700;0,59626;
180213;0800;0,239052;
180213;0900;1,22737;
180213;1000;2,16116;
180213;1100;3,039;
180213;1200;4,11889;
180213;1300;4,64584;
180213;1400;4,38998;
180213;1500;4,85944;
180213;1600;4,95948;
180213;1700;4,8293;
180213;1800;3,90192;
180213;1900;3,55637;
180213;2000;1,61204;
180213;2100;1,20638;
180213;2200;1,39536;
180213;2300;0,756373;
180214;0000;0,478602;
180214;0100;0,747463;
180214;0200;0,390374;
180214;0300;0,808597;
180214;0400;0,706236;
180214;0500;0,518585;
180214;0600;0,579289;
180214;0700;0,4683;
