FECHA (YYMMDD);HORA (HHMM);;
180123;0600;14,4864;
180123;0700;17,2726;
180123;0800;18,5583;
180123;0900;20,3833;
180123;1000;22,0583;
180123;1100;23,6833;
180123;1200;25,0167;
180123;1300;26,025;
180123;1400;26,5667;
180123;1500;27,2833;
180123;1600;27,2;
180123;1700;26,8667;
180123;1800;26,45;
180123;1900;24,5167;
180123;2000;21,9167;
180123;2100;19,85;
180123;2200;18,8254;
180123;2300;18;
180124;0000;17,4917;
180124;0100;17,175;
180124;0200;16,3182;
180124;0300;16,2;
180124;0400;15,7667;
180124;0500;14,7525;
180124;0600;15,1274;
180124;0700;19,3;
180124;0800;22,4917;
180124;0900;23,9167;
180124;1000;25,8083;
180124;1100;27,5417;
180124;1200;28,5333;
180124;1300;29,5083;
180124;1400;29,7917;
180124;1500;29,6667;
180124;1600;29;
180124;1700;28,3917;
180124;1800;27,425;
180124;1900;24,9417;
180124;2000;22,2917;
180124;2100;20,7583;
180124;2200;18,8562;
180124;2300;18,2725;
180125;0000;16,8387;
180125;0100;16,5801;
180125;0200;15,4523;
180125;0300;15,0439;
180125;0400;14,427;
180125;0500;14,1851;
180125;0600;13,6933;
180125;0700;17,2779;
180125;0800;19,6333;
180125;0900;21,2833;
180125;1000;23,1833;
180125;1100;24,7917;
180125;1200;26,3833;
180125;1300;27,2167;
180125;1400;28,2667;
180125;1500;28,075;
180125;1600;27,675;
180125;1700;27,1083;
180125;1800;25,825;
180125;1900;23,5833;
180125;2000;21,0917;
180125;2100;19,4417;
180125;2200;18,075;
180125;2300;16,7626;
180126;0000;16,7207;
180126;0100;16,0083;
180126;0200;14,6849;
180126;0300;14,6264;
180126;0400;13,6763;
180126;0500;13,4261;
180126;0600;14,1342;
180126;0700;17,0583;
180126;0800;18,625;
180126;0900;19,7417;
180126;1000;21,5083;
180126;1100;23,7917;
180126;1200;25,1833;
180126;1300;26,9417;
180126;1400;27,45;
180126;1500;27,2667;
180126;1600;26,8727;
180126;1700;26,3583;
180126;1800;25,2333;
180126;1900;22,6667;
180126;2000;20,05;
180126;2100;18,3;
180126;2200;17,7033;
180126;2300;17,2779;
180127;0000;15,7845;
180127;0100;15,6928;
180127;0200;14,8759;
180127;0300;14,2007;
180127;0400;13,6755;
180127;0500;13,717;
180127;0600;14,0419;
180127;0700;17,3333;
180127;0800;19,0583;
180127;0900;20,4;
180127;1000;22,6833;
180127;1100;24,95;
180127;1200;26,4417;
180127;1300;28,0083;
180127;1400;28,925;
180127;1500;29,6;
180127;1600;29,8333;
180127;1700;29,75;
180127;1800;29,3917;
180127;1900;26,5083;
180127;2000;23,4583;
180127;2100;20,6583;
180127;2200;19,4583;
180127;2300;19,1417;
180128;0000;18,775;
180128;0100;17,7583;
180128;0200;16,575;
180128;0300;15,9167;
180128;0400;15,95;
180128;0500;15,6667;
180128;0600;15,775;
180128;0700;19,6;
180128;0800;21,8167;
180128;0900;24,15;
180128;1000;26,4583;
180128;1100;28,525;
180128;1200;30,3667;
180128;1300;31,5083;
180128;1400;32,2583;
180128;1500;33,0333;
180128;1600;33,1917;
180128;1700;32,3711;
180128;1800;30,6935;
180128;1900;28,1182;
180128;2000;25,0011;
180128;2100;22,0674;
180128;2200;20,675;
180128;2300;19,2;
180129;0000;19,2917;
180129;0100;18,6667;
180129;0200;17,35;
180129;0300;16,5667;
180129;0400;16,0667;
180129;0500;15,2934;
180129;0600;15,8024;
180129;0700;19,3877;
180129;0800;22,8083;
180129;0900;24,4;
180129;1000;25,8333;
180129;1100;27,2167;
180129;1200;28,5417;
180129;1300;29,275;
180129;1400;29,3917;
180129;1500;29,2583;
180129;1600;28,3583;
180129;1700;27,4333;
180129;1800;25,2667;
180129;1900;22,3167;
180129;2000;20,075;
180129;2100;18,6083;
180129;2200;17,1167;
180129;2300;16,4305;
180130;0000;16,1635;
180130;0100;15,7941;
180130;0200;14,4439;
180130;0300;13,8604;
180130;0400;13,4269;
180130;0500;12,6267;
180130;0600;12,5182;
180130;0700;15,7917;
180130;0800;17,1083;
180130;0900;18,875;
180130;1000;21,65;
180130;1100;23,7333;
180130;1200;25,6417;
180130;1300;27,025;
180130;1400;27,425;
180130;1500;28;
180130;1600;28,3417;
180130;1700;28,0917;
180130;1800;27,25;
180130;1900;24,8917;
180130;2000;22,8833;
180130;2100;20,4417;
180130;2200;19,4667;
180130;2300;18,55;
180131;0000;18,0833;
180131;0100;18,125;
180131;0200;16,6417;
180131;0300;16,1667;
180131;0400;16,05;
180131;0500;15,8583;
180131;0600;15,925;
180131;0700;19,4;
