FECHA (YYMMDD);HORA (HHMM);;
180929;1100;218,231;
180929;1200;224,783;
180929;1300;226,568;
180929;1400;205,791;
180929;1500;106,594;
180929;1600;127,892;
180929;1700;215,153;
180929;1800;233,974;
180929;1900;225,162;
180929;2000;216,867;
180929;2100;203,834;
180929;2200;213,106;
180929;2300;227,107;
180930;0000;250,583;
180930;0100;267,025;
180930;0200;247,779;
180930;0300;183,645;
180930;0400;277,18;
180930;0500;123,874;
180930;0600;250,971;
180930;0700;97,3228;
180930;0800;212,565;
180930;0900;237,766;
180930;1000;216,959;
180930;1100;215,11;
180930;1200;233,556;
180930;1300;239,621;
180930;1400;245,648;
180930;1500;205,228;
180930;1600;203,663;
180930;1700;222,514;
180930;1800;35,8792;
180930;1900;14,4317;
180930;2000;193,055;
180930;2100;221,323;
180930;2200;229,026;
180930;2300;315,944;
181001;0000;265,007;
181001;0100;338,884;
181001;0200;1,96967;
181001;0300;30,4079;
181001;0400;133,453;
181001;0500;144,135;
181001;0600;278,637;
181001;0700;192,21;
181001;0800;124,349;
181001;0900;319,719;
181001;1000;233,967;
181001;1100;228,193;
181001;1200;238,034;
181001;1300;236,044;
181001;1400;231,05;
181001;1500;229,102;
181001;1600;230,941;
181001;1700;237,605;
181001;1800;246,687;
181001;1900;344,973;
181001;2000;34,5207;
181001;2100;76,4086;
181001;2200;87,5875;
181001;2300;81,7635;
181002;0000;86,9342;
181002;0100;135,14;
181002;0200;86,3756;
181002;0300;86,2743;
181002;0400;74,7588;
181002;0500;153,572;
181002;0600;90,1544;
181002;0700;99,0974;
181002;0800;357,869;
181002;0900;347,433;
181002;1000;279,833;
181002;1100;272,651;
181002;1200;242,894;
181002;1300;228,641;
181002;1400;227,937;
181002;1500;222,275;
181002;1600;219,569;
181002;1700;220,898;
181002;1800;223,062;
181002;1900;211,856;
181002;2000;108,777;
181002;2100;89,7325;
181002;2200;95,5483;
181002;2300;84,9109;
181003;0000;76,7054;
181003;0100;90,8344;
181003;0200;135,57;
181003;0300;136,894;
181003;0400;68,6066;
181003;0500;71,446;
181003;0600;94,5179;
181003;0700;8,65073;
181003;0800;215,608;
181003;0900;229,943;
181003;1000;336,094;
181003;1100;306,002;
181003;1200;240,371;
181003;1300;238,339;
181003;1400;234,751;
181003;1500;243,417;
181003;1600;247,989;
181003;1700;236,173;
181003;1800;227,835;
181003;1900;77,2751;
181003;2000;92,6335;
181003;2100;127,955;
181003;2200;104,173;
181003;2300;78,1858;
181004;0000;91,028;
181004;0100;96,3499;
181004;0200;138,455;
181004;0300;128,389;
181004;0400;98,9302;
181004;0500;93,7256;
181004;0600;113,499;
181004;0700;87,6267;
181004;0800;193,647;
181004;0900;276,454;
181004;1000;298,567;
181004;1100;244,108;
181004;1200;;
181004;1300;;
181004;1400;;
181004;1500;;
181004;1600;;
181004;1700;;
181004;1800;;
181004;1900;;
181004;2000;214,995;
181004;2100;233,499;
181004;2200;;
181004;2300;282,873;
181005;0000;261,42;
181005;0100;269,513;
181005;0200;59,0896;
181005;0300;44,8778;
181005;0400;80,6193;
181005;0500;234,334;
181005;0600;89,6392;
181005;0700;64,4198;
181005;0800;338,733;
181005;0900;330,907;
181005;1000;257,929;
181005;1100;226,157;
181005;1200;236,333;
181005;1300;236,671;
181005;1400;234,766;
181005;1500;229,358;
181005;1600;228,99;
181005;1700;219,262;
181005;1800;219,064;
181005;1900;255,426;
181005;2000;255,152;
181005;2100;120,06;
181005;2200;192,733;
181005;2300;66,3379;
181006;0000;91,4445;
181006;0100;61,3664;
181006;0200;61,8704;
181006;0300;68,5446;
181006;0400;105,414;
181006;0500;131,421;
181006;0600;130,335;
181006;0700;196,276;
181006;0800;200,695;
181006;0900;221,159;
181006;1000;215,745;
181006;1100;241,47;
181006;1200;228,145;
181006;1300;231,735;
181006;1400;240,189;
181006;1500;237,716;
181006;1600;240,5;
181006;1700;240,767;
181006;1800;244,877;
181006;1900;255,749;
181006;2000;15,0931;
181006;2100;66,7308;
181006;2200;96,4141;
181006;2300;86,7671;
181007;0000;206,045;
181007;0100;136,354;
181007;0200;66,3456;
181007;0300;129,445;
181007;0400;103,051;
181007;0500;154,41;
181007;0600;190,37;
181007;0700;232,698;
181007;0800;255,603;
181007;0900;294,342;
181007;1000;260,558;
181007;1100;239,42;
181007;1200;227,065;
181007;1300;231,922;
181007;1400;219,655;
181007;1500;202,323;
181007;1600;224,328;
181007;1700;237,693;
181007;1800;247,731;
181007;1900;230,763;
181007;2000;238,136;
181007;2100;238,27;
181007;2200;101,113;
181007;2300;223,114;
181008;0000;227,562;
181008;0100;225,82;
181008;0200;342,109;
181008;0300;243,039;
181008;0400;84,5852;
181008;0500;188,742;
181008;0600;224,807;
181008;0700;317,461;
181008;0800;258,594;
181008;0900;224,614;
181008;1000;220,729;
181008;1100;228,251;
181008;1200;231,507;
181008;1300;230,199;
181008;1400;222,45;
181008;1500;218,708;
181008;1600;229,605;
181008;1700;239,288;
181008;1800;242,105;
181008;1900;256,663;
181008;2000;259,385;
181008;2100;242,692;
181008;2200;221,673;
181008;2300;224,695;
181009;0000;217,015;
181009;0100;10,8315;
181009;0200;19,9984;
181009;0300;342,326;
181009;0400;164,361;
181009;0500;147,583;
181009;0600;165,301;
181009;0700;170,77;
181009;0800;179,104;
181009;0900;281,517;
181009;1000;281,062;
181009;1100;321,856;
181009;1200;241,259;
181009;1300;234,145;
181009;1400;232,982;
181009;1500;231,113;
181009;1600;227,241;
181009;1700;225,216;
181009;1800;229,19;
181009;1900;252,722;
181009;2000;292,933;
181009;2100;25,3403;
181009;2200;93,2509;
181009;2300;94,0646;
181010;0000;78,097;
181010;0100;74,9165;
181010;0200;80,8049;
181010;0300;175,823;
181010;0400;209,105;
181010;0500;206,01;
181010;0600;93,6591;
181010;0700;48,7525;
181010;0800;7,71872;
181010;0900;233,759;
181010;1000;257,692;
181010;1100;228,825;
181010;1200;205,865;
181010;1300;221,089;
181010;1400;229,856;
181010;1500;229,625;
181010;1600;212,769;
181010;1700;214,206;
181010;1800;229,748;
181010;1900;214,35;
181010;2000;151,924;
181010;2100;216,079;
181010;2200;215,947;
181010;2300;211,088;
181011;0000;67,4066;
181011;0100;84,0157;
181011;0200;85,4199;
181011;0300;95,6707;
181011;0400;59,8746;
181011;0500;298,753;
181011;0600;250,991;
181011;0700;218,185;
181011;0800;208,953;
181011;0900;248,935;
181011;1000;230,085;
181011;1100;227,621;
181011;1200;205,561;
181011;1300;232,939;
181011;1400;238,99;
181011;1500;245,457;
181011;1600;239,463;
181011;1700;241,84;
181011;1800;236,364;
181011;1900;250,433;
181011;2000;280,056;
181011;2100;268,362;
181011;2200;275,883;
181011;2300;260,419;
181012;0000;228,964;
181012;0100;210,93;
181012;0200;224,72;
181012;0300;208,874;
181012;0400;258,561;
181012;0500;260,519;
181012;0600;283,039;
181012;0700;243,404;
181012;0800;206,005;
181012;0900;219,611;
181012;1000;241,685;
181012;1100;221,748;
181012;1200;271,368;
181012;1300;215,571;
181012;1400;229,384;
181012;1500;238,412;
181012;1600;239,707;
181012;1700;245,518;
181012;1800;241,278;
181012;1900;243,159;
181012;2000;263,41;
181012;2100;242,368;
181012;2200;212,527;
181012;2300;137,717;
181013;0000;48,1289;
181013;0100;56,8398;
181013;0200;245,913;
181013;0300;208,705;
181013;0400;224,326;
181013;0500;236,374;
181013;0600;246,762;
181013;0700;253,141;
181013;0800;264,92;
181013;0900;245,23;
181013;1000;309,857;
181013;1100;36,4001;
181013;1200;248,803;
181013;1300;229,036;
181013;1400;239,152;
181013;1500;236,847;
181013;1600;243,204;
181013;1700;247,217;
181013;1800;250,407;
181013;1900;240,029;
181013;2000;252,585;
181013;2100;304,769;
181013;2200;315,84;
181013;2300;230,399;
181014;0000;337,32;
181014;0100;1,97664;
181014;0200;123,771;
181014;0300;116,667;
181014;0400;121,856;
181014;0500;165,631;
181014;0600;111,096;
181014;0700;57,2051;
181014;0800;345,22;
181014;0900;282,893;
181014;1000;280,237;
181014;1100;295,187;
181014;1200;207,515;
181014;1300;225,831;
181014;1400;218,724;
181014;1500;225,913;
181014;1600;227,186;
181014;1700;234,185;
181014;1800;239,487;
181014;1900;237,618;
181014;2000;270,172;
181014;2100;266,494;
181014;2200;59,6611;
181014;2300;68,6936;
181015;0000;67,2938;
181015;0100;60,3309;
181015;0200;100;
181015;0300;139,024;
181015;0400;156,711;
181015;0500;121,303;
181015;0600;75,9375;
181015;0700;178,203;
181015;0800;24,5115;
181015;0900;284,129;
181015;1000;254,91;
181015;1100;238,325;
181015;1200;240,966;
181015;1300;238,926;
181015;1400;239,262;
181015;1500;239,308;
181015;1600;240,951;
181015;1700;236,265;
181015;1800;238,825;
181015;1900;234,158;
181015;2000;200,741;
181015;2100;207,299;
181015;2200;229,055;
181015;2300;251,086;
181016;0000;220,359;
181016;0100;228,055;
181016;0200;186,673;
181016;0300;206,779;
181016;0400;197,108;
181016;0500;230,368;
181016;0600;350,236;
181016;0700;13,5457;
181016;0800;239,717;
181016;0900;226,845;
181016;1000;205,597;
181016;1100;228,887;
181016;1200;234,427;
181016;1300;248,096;
181016;1400;254,834;
181016;1500;150,634;
181016;1600;234,112;
181016;1700;188,202;
181016;1800;237,466;
181016;1900;244,328;
181016;2000;219,713;
181016;2100;196,283;
181016;2200;35,4916;
181016;2300;353,522;
181017;0000;154,171;
181017;0100;115,941;
181017;0200;129,492;
181017;0300;101,925;
181017;0400;91,4592;
181017;0500;80,8435;
181017;0600;65,4788;
181017;0700;186,508;
181017;0800;202,635;
181017;0900;219,716;
181017;1000;229,475;
181017;1100;216,671;
181017;1200;216,021;
181017;1300;227,475;
181017;1400;231,172;
181017;1500;231,04;
181017;1600;234,792;
181017;1700;235,663;
181017;1800;239,101;
181017;1900;238,179;
181017;2000;227,75;
181017;2100;225,164;
181017;2200;213,977;
181017;2300;209,022;
181018;0000;34,3253;
181018;0100;53,0036;
181018;0200;76,4106;
181018;0300;81,4019;
181018;0400;148,599;
181018;0500;125,889;
181018;0600;84,8221;
181018;0700;254,054;
181018;0800;277,791;
181018;0900;266,582;
181018;1000;238,165;
181018;1100;232,329;
181018;1200;244,862;
181018;1300;219,758;
181018;1400;226,656;
181018;1500;232,628;
181018;1600;239,9;
181018;1700;242,756;
181018;1800;242,408;
181018;1900;259,989;
181018;2000;257,883;
181018;2100;257,575;
181018;2200;294,514;
181018;2300;288,484;
181019;0000;188,942;
181019;0100;43,0733;
181019;0200;96,0732;
181019;0300;114,951;
181019;0400;116,275;
181019;0500;68,2898;
181019;0600;70,1744;
181019;0700;20,361;
181019;0800;314,913;
181019;0900;241,302;
181019;1000;222,051;
181019;1100;234,239;
181019;1200;243,084;
181019;1300;243,641;
181019;1400;239,075;
181019;1500;237,678;
181019;1600;242,564;
181019;1700;243,355;
181019;1800;245,188;
181019;1900;245,391;
181019;2000;244,39;
181019;2100;231,527;
181019;2200;243,426;
181019;2300;307,101;
181020;0000;269,834;
181020;0100;262,999;
181020;0200;191,417;
181020;0300;124,513;
181020;0400;94,5083;
181020;0500;97,5895;
181020;0600;168,795;
181020;0700;190,461;
181020;0800;334,967;
181020;0900;308,19;
181020;1000;269,081;
181020;1100;238,768;
181020;1200;230,073;
181020;1300;237,862;
181020;1400;231,203;
181020;1500;239,639;
181020;1600;236,119;
181020;1700;237,574;
181020;1800;240,105;
181020;1900;258,957;
181020;2000;257,88;
181020;2100;261,511;
181020;2200;282,516;
181020;2300;265,606;
181021;0000;174,661;
181021;0100;94,0533;
181021;0200;107,067;
181021;0300;143,402;
181021;0400;75,1865;
181021;0500;73,9309;
181021;0600;177,654;
181021;0700;315,866;
181021;0800;336,229;
181021;0900;325,705;
181021;1000;294,255;
181021;1100;257,573;
181021;1200;239,791;
181021;1300;231,061;
181021;1400;216,848;
181021;1500;217,845;
181021;1600;219,194;
181021;1700;218,39;
181021;1800;224,362;
181021;1900;210,119;
181021;2000;125,828;
181021;2100;65,7502;
181021;2200;56,048;
181021;2300;88,4489;
181022;0000;90,6523;
181022;0100;63,2086;
181022;0200;128,034;
181022;0300;91,1906;
181022;0400;146,787;
181022;0500;180,24;
181022;0600;71,2808;
181022;0700;25,9721;
181022;0800;21,8449;
181022;0900;272,866;
181022;1000;257,692;
181022;1100;281,174;
181022;1200;251,016;
181022;1300;221,906;
181022;1400;215,456;
181022;1500;210,406;
181022;1600;225,412;
181022;1700;216,229;
181022;1800;236,856;
181022;1900;245,296;
181022;2000;330,605;
181022;2100;344,629;
181022;2200;51,4654;
181022;2300;75,621;
181023;0000;91,8016;
181023;0100;104,525;
181023;0200;107,601;
181023;0300;86,6294;
181023;0400;82,8125;
181023;0500;103,335;
181023;0600;108,597;
181023;0700;38,4848;
181023;0800;322,087;
181023;0900;239,236;
181023;1000;251,407;
181023;1100;243,264;
181023;1200;230,947;
181023;1300;243,493;
181023;1400;242,897;
181023;1500;237,141;
181023;1600;249,315;
181023;1700;239,7;
181023;1800;233,586;
181023;1900;259,181;
181023;2000;226,387;
181023;2100;228,75;
181023;2200;151,566;
181023;2300;215,325;
181024;0000;202,425;
181024;0100;226,845;
181024;0200;87,0872;
181024;0300;78,7129;
181024;0400;232,933;
181024;0500;229,492;
181024;0600;215,555;
181024;0700;251,88;
181024;0800;310,611;
181024;0900;276,201;
181024;1000;250,076;
181024;1100;246,425;
181024;1200;245,691;
181024;1300;210,178;
181024;1400;211,176;
181024;1500;222,98;
181024;1600;232,077;
181024;1700;238,163;
181024;1800;244,996;
181024;1900;262,671;
181024;2000;280,324;
181024;2100;266,598;
181024;2200;239,948;
181024;2300;229,669;
181025;0000;250,774;
181025;0100;326,064;
181025;0200;252,116;
181025;0300;69,1139;
181025;0400;32,5811;
181025;0500;144,98;
181025;0600;59,3317;
181025;0700;12,2457;
181025;0800;333,132;
181025;0900;255,398;
181025;1000;237,872;
181025;1100;231,944;
181025;1200;228,196;
181025;1300;231,555;
181025;1400;230,889;
181025;1500;235,827;
181025;1600;246,383;
181025;1700;243,362;
181025;1800;243,399;
181025;1900;242,251;
181025;2000;229,058;
181025;2100;232,037;
181025;2200;225,946;
181025;2300;238,737;
181026;0000;105,649;
181026;0100;53,4461;
181026;0200;64,58;
181026;0300;139,041;
181026;0400;114,331;
181026;0500;107,296;
181026;0600;98,5037;
181026;0700;53,2137;
181026;0800;1,21688;
181026;0900;311,401;
181026;1000;276,27;
181026;1100;226,617;
181026;1200;229,092;
181026;1300;239,695;
181026;1400;240,763;
181026;1500;230,118;
181026;1600;238,498;
181026;1700;235,743;
181026;1800;240,548;
181026;1900;247,027;
181026;2000;251,83;
181026;2100;266,127;
181026;2200;315,856;
181026;2300;30,0375;
181027;0000;85,7864;
181027;0100;100,233;
181027;0200;233,114;
181027;0300;216,747;
181027;0400;66,3392;
181027;0500;290,79;
181027;0600;175,321;
181027;0700;70,2368;
181027;0800;3,68422;
181027;0900;40,2195;
181027;1000;286,483;
181027;1100;249,091;
181027;1200;224,716;
181027;1300;199,29;
181027;1400;229,603;
181027;1500;229,419;
181027;1600;212,114;
181027;1700;213,705;
181027;1800;213,362;
181027;1900;227,079;
181027;2000;240,092;
181027;2100;303,745;
181027;2200;283,962;
181027;2300;27,0871;
181028;0000;75,8485;
181028;0100;94,6475;
181028;0200;84,7079;
181028;0300;95,2991;
181028;0400;101,963;
181028;0500;156,029;
181028;0600;78,6163;
181028;0700;359,2;
181028;0800;208,847;
181028;0900;172,053;
181028;1000;250,373;
181028;1100;243,207;
181028;1200;231,76;
181028;1300;232,065;
181028;1400;229,579;
181028;1500;215,586;
181028;1600;210,298;
181028;1700;241,779;
181028;1800;239,588;
181028;1900;237,912;
181028;2000;217,354;
181028;2100;208,309;
181028;2200;243,35;
181028;2300;168,563;
181029;0000;66,2681;
181029;0100;81,5774;
181029;0200;205,041;
181029;0300;50,0557;
181029;0400;72,0195;
181029;0500;81,269;
181029;0600;351,586;
181029;0700;218,065;
181029;0800;189,511;
181029;0900;194,238;
181029;1000;284,436;
181029;1100;222,471;
181029;1200;228,683;
181029;1300;241,3;
181029;1400;219,626;
181029;1500;222,855;
181029;1600;217,184;
181029;1700;212,033;
181029;1800;218,569;
181029;1900;227,529;
181029;2000;220,689;
181029;2100;212,591;
181029;2200;221,511;
181029;2300;226,885;
181030;0000;239,91;
181030;0100;233,727;
181030;0200;216,459;
181030;0300;192,159;
181030;0400;232,695;
181030;0500;246,865;
181030;0600;244,092;
181030;0700;259,651;
181030;0800;177,109;
181030;0900;215,771;
181030;1000;338,094;
181030;1100;261,441;
181030;1200;201,81;
181030;1300;234,929;
181030;1400;233,391;
181030;1500;221,99;
181030;1600;222,442;
181030;1700;226,001;
181030;1800;234,401;
181030;1900;237,655;
181030;2000;259,618;
181030;2100;256,712;
181030;2200;281,958;
181030;2300;253,501;
181031;0000;262,942;
181031;0100;261,193;
181031;0200;240,37;
181031;0300;259,566;
181031;0400;274,66;
181031;0500;349,55;
181031;0600;263,583;
181031;0700;336,508;
181031;0800;320,695;
181031;0900;267,893;
181031;1000;238,037;
181031;1100;237,163;
181031;1200;231,521;
181031;1300;223,098;
181031;1400;227,032;
181031;1500;216,963;
181031;1600;244,965;
181031;1700;239,695;
181031;1800;235,5;
181031;1900;241,28;
181031;2000;237,689;
181031;2100;241,053;
181031;2200;231,501;
181031;2300;229,268;
181101;0000;230,517;
181101;0100;25,454;
181101;0200;96,9185;
181101;0300;79,5856;
181101;0400;63,7442;
181101;0500;139,157;
181101;0600;57,5699;
181101;0700;124,49;
181101;0800;173,92;
181101;0900;46,3369;
181101;1000;206,681;
181101;1100;314,004;
181101;1200;235,93;
181101;1300;157,906;
181101;1400;163,909;
181101;1500;169,674;
181101;1600;203,822;
181101;1700;215,867;
181101;1800;204,728;
181101;1900;228,422;
181101;2000;191,969;
181101;2100;168,613;
181101;2200;200,631;
181101;2300;200,759;
181102;0000;195,41;
181102;0100;214,545;
181102;0200;120,27;
181102;0300;149,744;
181102;0400;214,673;
181102;0500;153,131;
181102;0600;216,041;
181102;0700;132,161;
181102;0800;217,225;
181102;0900;220,86;
181102;1000;227,738;
181102;1100;228,924;
181102;1200;237,932;
181102;1300;217,556;
181102;1400;233,606;
181102;1500;228,763;
181102;1600;230,781;
181102;1700;234,201;
181102;1800;238,553;
181102;1900;247,754;
181102;2000;248,719;
181102;2100;258,313;
181102;2200;218,328;
181102;2300;1,12728;
181103;0000;72,0568;
181103;0100;158,175;
181103;0200;130,992;
181103;0300;88,5979;
181103;0400;166,323;
181103;0500;158,791;
181103;0600;150,664;
181103;0700;224,65;
181103;0800;245,84;
181103;0900;238,16;
181103;1000;234,448;
181103;1100;234,691;
181103;1200;237,659;
181103;1300;235,437;
181103;1400;231,911;
181103;1500;239,992;
181103;1600;240,071;
181103;1700;240,222;
181103;1800;237,195;
181103;1900;240,949;
181103;2000;242,765;
181103;2100;237,66;
181103;2200;147,525;
181103;2300;209,033;
181104;0000;206,392;
181104;0100;240,75;
181104;0200;311,562;
181104;0300;354,779;
181104;0400;70,33;
181104;0500;120,08;
181104;0600;119,532;
181104;0700;207,456;
181104;0800;235,728;
181104;0900;234,638;
181104;1000;247,551;
181104;1100;238,075;
181104;1200;239,71;
181104;1300;236,42;
181104;1400;240,089;
181104;1500;230,222;
181104;1600;236,939;
181104;1700;240,334;
181104;1800;238,865;
181104;1900;243,225;
181104;2000;239,583;
181104;2100;241,525;
181104;2200;241,443;
181104;2300;275,043;
181105;0000;320,785;
181105;0100;170,218;
181105;0200;115,707;
181105;0300;85,2369;
181105;0400;91,6976;
181105;0500;129,691;
181105;0600;116,469;
181105;0700;5,29461;
181105;0800;52,2581;
181105;0900;342,053;
181105;1000;270,889;
181105;1100;237,924;
181105;1200;240,826;
181105;1300;231,896;
181105;1400;218,329;
181105;1500;228,336;
181105;1600;231,001;
181105;1700;229,999;
181105;1800;224,281;
181105;1900;185,452;
181105;2000;145,202;
181105;2100;182,92;
181105;2200;91,627;
181105;2300;78,5762;
181106;0000;92,0131;
181106;0100;83,6479;
181106;0200;92,0048;
181106;0300;75,8132;
181106;0400;98,5334;
181106;0500;104,998;
181106;0600;129,475;
181106;0700;203,803;
181106;0800;268,694;
181106;0900;307,762;
181106;1000;292,803;
181106;1100;246,265;
181106;1200;242,491;
181106;1300;236,331;
181106;1400;228,377;
181106;1500;226,317;
181106;1600;242,465;
181106;1700;235,684;
181106;1800;232,874;
181106;1900;233,685;
181106;2000;329,963;
181106;2100;44,003;
181106;2200;84,6466;
181106;2300;119,892;
181107;0000;76,6158;
181107;0100;88,2999;
181107;0200;110,983;
181107;0300;91,5142;
181107;0400;78,6617;
181107;0500;112,829;
181107;0600;128,439;
181107;0700;39,6235;
181107;0800;320,624;
181107;0900;293,053;
181107;1000;275,59;
181107;1100;249,308;
181107;1200;238,113;
181107;1300;227,286;
181107;1400;231,823;
181107;1500;237,478;
181107;1600;242,823;
181107;1700;237,49;
181107;1800;239,103;
181107;1900;225,796;
181107;2000;223,216;
181107;2100;224,459;
181107;2200;119,229;
181107;2300;118,491;
181108;0000;166,98;
181108;0100;158,049;
181108;0200;76,3025;
181108;0300;74,3196;
181108;0400;77,8798;
181108;0500;129,534;
181108;0600;105,022;
181108;0700;16,4566;
181108;0800;356,378;
181108;0900;295,624;
181108;1000;254,561;
181108;1100;238,907;
181108;1200;234,567;
181108;1300;240,889;
181108;1400;233,915;
181108;1500;239,756;
181108;1600;246,555;
181108;1700;237,09;
181108;1800;238,078;
181108;1900;237,524;
181108;2000;230,621;
181108;2100;209,538;
181108;2200;212,341;
181108;2300;157,254;
181109;0000;93,8896;
181109;0100;180,295;
181109;0200;125,539;
181109;0300;54,3308;
181109;0400;38,0059;
181109;0500;84,1322;
181109;0600;86,6901;
181109;0700;64,6364;
181109;0800;343,436;
181109;0900;260,826;
181109;1000;271,402;
181109;1100;249,537;
181109;1200;232,689;
181109;1300;237,36;
181109;1400;237,654;
181109;1500;225,092;
181109;1600;230,843;
181109;1700;220,763;
181109;1800;224,484;
181109;1900;230,914;
181109;2000;217,733;
181109;2100;234,231;
181109;2200;88,4757;
181109;2300;65,0214;
181110;0000;60,96;
181110;0100;85,962;
181110;0200;98,1093;
181110;0300;83,5348;
181110;0400;76,677;
181110;0500;84,03;
181110;0600;169,072;
181110;0700;164,451;
181110;0800;210,81;
181110;0900;234,665;
181110;1000;209,761;
181110;1100;229,67;
181110;1200;237,711;
181110;1300;235,695;
181110;1400;236,671;
181110;1500;235,052;
181110;1600;237,085;
181110;1700;238,606;
181110;1800;238,119;
181110;1900;235,64;
181110;2000;226,935;
181110;2100;231,532;
181110;2200;249,075;
181110;2300;237,854;
181111;0000;237,137;
181111;0100;243,566;
181111;0200;196,321;
181111;0300;191,9;
181111;0400;221,67;
181111;0500;228,743;
181111;0600;236,436;
181111;0700;165,71;
181111;0800;247,688;
181111;0900;261,083;
181111;1000;245,335;
181111;1100;274,92;
181111;1200;236,146;
181111;1300;229,262;
181111;1400;212,152;
181111;1500;219,46;
181111;1600;234,644;
181111;1700;245,332;
181111;1800;236,158;
181111;1900;231,13;
181111;2000;237,893;
181111;2100;237,869;
181111;2200;222,423;
181111;2300;255,606;
181112;0000;261,86;
181112;0100;256,997;
181112;0200;288,35;
181112;0300;299,89;
181112;0400;221,292;
181112;0500;218,523;
181112;0600;225,829;
181112;0700;226,334;
181112;0800;250,993;
181112;0900;251,349;
181112;1000;221,831;
181112;1100;12,4086;
181112;1200;81,2379;
181112;1300;129,981;
181112;1400;184,402;
181112;1500;223,539;
181112;1600;238,86;
181112;1700;238,65;
181112;1800;278,676;
181112;1900;;
181112;2000;;
181112;2100;;
181112;2200;;
181112;2300;;
181113;0000;;
181113;0100;;
181113;0200;;
181113;0300;;
181113;0400;;
181113;0500;;
181113;0600;;
181113;0700;;
181113;0800;;
181113;0900;;
181113;1000;;
181113;1100;;
181113;1200;234,823;
181113;1300;117,589;
181113;1400;88,972;
181113;1500;98,4453;
181113;1600;142,795;
181113;1700;144,482;
181113;1800;163,287;
181113;1900;120,064;
181113;2000;91,7336;
181113;2100;160,727;
181113;2200;140,843;
181113;2300;83,5619;
181114;0000;23,27;
181114;0100;56,4445;
181114;0200;85,3889;
181114;0300;118,875;
181114;0400;86,7229;
181114;0500;63,0873;
181114;0600;109,482;
181114;0700;352,569;
181114;0800;299,406;
181114;0900;275,292;
181114;1000;238,737;
181114;1100;239,674;
181114;1200;229,149;
181114;1300;228,325;
181114;1400;231,47;
181114;1500;223,378;
181114;1600;229,989;
181114;1700;238,014;
181114;1800;234,807;
181114;1900;240,91;
181114;2000;266,815;
181114;2100;268,486;
181114;2200;294,2;
181114;2300;84,9458;
181115;0000;81,1451;
181115;0100;80,6495;
181115;0200;82,827;
181115;0300;99,3206;
181115;0400;78,4606;
181115;0500;82,6104;
181115;0600;99,1116;
181115;0700;198,546;
181115;0800;128,407;
181115;0900;295,422;
181115;1000;264,008;
181115;1100;238,045;
181115;1200;240,48;
181115;1300;231,329;
181115;1400;231,625;
181115;1500;224,581;
181115;1600;236,382;
181115;1700;232,649;
181115;1800;240,499;
181115;1900;234,329;
181115;2000;229,734;
181115;2100;238,75;
181115;2200;247,073;
181115;2300;237,63;
181116;0000;235,317;
181116;0100;84,6838;
181116;0200;103,605;
181116;0300;107,537;
181116;0400;86,8628;
181116;0500;83,1367;
181116;0600;86,1345;
181116;0700;343,824;
181116;0800;359,006;
181116;0900;278,395;
181116;1000;255,423;
181116;1100;231,507;
181116;1200;235,935;
181116;1300;234,565;
181116;1400;232,624;
181116;1500;234,26;
181116;1600;236,554;
181116;1700;235,959;
181116;1800;243,597;
181116;1900;259,348;
181116;2000;248,32;
181116;2100;257,365;
181116;2200;252,133;
181116;2300;244,041;
181117;0000;235,333;
181117;0100;224,504;
181117;0200;240,749;
181117;0300;40,4098;
181117;0400;100,098;
181117;0500;107,482;
181117;0600;215,647;
181117;0700;213,692;
181117;0800;230,958;
181117;0900;240,109;
181117;1000;226,867;
181117;1100;235,827;
181117;1200;238,538;
181117;1300;228,305;
181117;1400;221,421;
181117;1500;219,08;
181117;1600;217,025;
181117;1700;217,637;
181117;1800;222,943;
181117;1900;231,336;
181117;2000;227,313;
181117;2100;305,571;
181117;2200;44,4332;
181117;2300;88,2415;
181118;0000;117,823;
181118;0100;130,045;
181118;0200;71,3845;
181118;0300;82,365;
181118;0400;93,5042;
181118;0500;89,3119;
181118;0600;85,8824;
181118;0700;298,803;
181118;0800;269,289;
181118;0900;242,598;
181118;1000;298,453;
181118;1100;261,904;
181118;1200;245,692;
181118;1300;238,798;
181118;1400;236,022;
181118;1500;214,92;
181118;1600;220,894;
181118;1700;215,635;
181118;1800;215,115;
181118;1900;216,128;
181118;2000;184,835;
181118;2100;131,597;
181118;2200;77,3153;
181118;2300;69,2274;
181119;0000;95,1949;
181119;0100;89,0111;
181119;0200;77,0876;
181119;0300;202,424;
181119;0400;139,538;
181119;0500;84,7405;
181119;0600;72,8479;
181119;0700;55,1515;
181119;0800;316,413;
181119;0900;279,03;
181119;1000;257,512;
181119;1100;235,434;
181119;1200;222,616;
181119;1300;218,413;
181119;1400;232,427;
181119;1500;234,458;
181119;1600;226,102;
181119;1700;242,729;
181119;1800;242,704;
181119;1900;247,317;
181119;2000;298,834;
181119;2100;346,428;
181119;2200;28,1832;
181119;2300;68,2416;
181120;0000;87,5601;
181120;0100;80,2891;
181120;0200;70,9749;
181120;0300;151,438;
181120;0400;83,3855;
181120;0500;83,3579;
181120;0600;159,402;
181120;0700;314,141;
181120;0800;242,37;
181120;0900;235,201;
181120;1000;243,109;
181120;1100;230,502;
181120;1200;239,431;
181120;1300;236,74;
181120;1400;237,753;
181120;1500;231,786;
181120;1600;242,602;
181120;1700;243,497;
181120;1800;237,373;
181120;1900;240,94;
181120;2000;245;
181120;2100;255,229;
