FECHA (YYMMDD);HORA (HHMM);;
180206;2000;1,4777;
180206;2100;1,3256;
180206;2200;0,929101;
180206;2300;1,00829;
180207;0000;0,88953;
180207;0100;0,756294;
180207;0200;0,583389;
180207;0300;0,620948;
180207;0400;0,37179;
180207;0500;0,657391;
180207;0600;0,731871;
180207;0700;0,111726;
180207;0800;1,23098;
180207;0900;0,562136;
180207;1000;1,7043;
180207;1100;2,63092;
180207;1200;2,64212;
180207;1300;3,25909;
180207;1400;3,55059;
180207;1500;3,29872;
180207;1600;3,60004;
180207;1700;3,10365;
180207;1800;2,79376;
180207;1900;2,44325;
180207;2000;1,86971;
180207;2100;1,36562;
180207;2200;1,13045;
180207;2300;0,825467;
180208;0000;0,486654;
180208;0100;1,06987;
180208;0200;0,586225;
180208;0300;0,671217;
180208;0400;0,235873;
180208;0500;0,853668;
180208;0600;0,409481;
180208;0700;0,209736;
180208;0800;0,0826019;
180208;0900;0,672902;
180208;1000;1,38219;
180208;1100;1,79974;
180208;1200;2,74532;
180208;1300;2,78738;
180208;1400;3,19864;
180208;1500;3,12448;
180208;1600;3,27358;
180208;1700;3,14725;
180208;1800;3,0309;
180208;1900;2,41315;
180208;2000;1,90734;
180208;2100;1,48089;
180208;2200;0,827767;
180208;2300;0,306217;
180209;0000;0,0517597;
180209;0100;0,534551;
180209;0200;0,72005;
180209;0300;0,633808;
180209;0400;0,367433;
180209;0500;0,53095;
180209;0600;0,41239;
180209;0700;0,421267;
180209;0800;0,99432;
180209;0900;1,0458;
180209;1000;1,00878;
180209;1100;1,5079;
180209;1200;2,18019;
180209;1300;2,19269;
180209;1400;2,35243;
180209;1500;2,73792;
180209;1600;3,1909;
180209;1700;2,93772;
180209;1800;2,9715;
180209;1900;2,19536;
180209;2000;1,92704;
180209;2100;1,94013;
180209;2200;1,10739;
180209;2300;1,18707;
180210;0000;0,550312;
180210;0100;0,187412;
180210;0200;0,260241;
180210;0300;0,641272;
180210;0400;0,0953639;
180210;0500;0,699347;
180210;0600;0,457095;
180210;0700;0,352974;
180210;0800;0,823833;
180210;0900;0,811835;
180210;1000;0,380185;
180210;1100;1,31329;
180210;1200;1,97825;
180210;1300;2,05338;
180210;1400;2,83786;
180210;1500;2,85411;
180210;1600;2,82037;
180210;1700;2,55883;
180210;1800;2,83777;
180210;1900;2,16876;
180210;2000;1,06082;
180210;2100;0,983932;
180210;2200;0,679821;
180210;2300;0,63354;
180211;0000;1,07592;
180211;0100;0,633058;
180211;0200;0,511308;
180211;0300;0,257791;
180211;0400;0,796215;
180211;0500;0,352444;
180211;0600;0,378118;
180211;0700;0,308469;
180211;0800;0,68129;
180211;0900;0,573367;
180211;1000;0,313223;
180211;1100;0,294826;
180211;1200;0,44485;
180211;1300;2,22931;
180211;1400;2,74743;
180211;1500;2,81206;
180211;1600;2,97477;
180211;1700;2,75486;
180211;1800;2,43706;
180211;1900;1,88202;
180211;2000;1,30902;
180211;2100;0,320338;
180211;2200;0,0974692;
180211;2300;0,477846;
180212;0000;0,178948;
180212;0100;0,303278;
180212;0200;0,321417;
180212;0300;0,195257;
180212;0400;0,174004;
180212;0500;0,427779;
180212;0600;0,295389;
180212;0700;0,324756;
180212;0800;0,556329;
180212;0900;0,430505;
180212;1000;0,874853;
180212;1100;0,322244;
180212;1200;0,994748;
180212;1300;2,16371;
180212;1400;2,74826;
180212;1500;2,69508;
180212;1600;3,27271;
180212;1700;3,0698;
180212;1800;2,79076;
180212;1900;1,66707;
180212;2000;1,04419;
180212;2100;0,231918;
180212;2200;0,119553;
180212;2300;0,0851593;
180213;0000;0,575115;
180213;0100;0,234597;
180213;0200;0,386495;
180213;0300;0,153006;
180213;0400;0,0391212;
180213;0500;0,0862327;
180213;0600;0,284178;
180213;0700;0,42295;
180213;0800;0,810542;
180213;0900;1,05413;
180213;1000;1,93705;
180213;1100;2,62318;
180213;1200;2,9776;
180213;1300;3,18619;
180213;1400;3,13697;
180213;1500;3,45164;
180213;1600;3,41113;
180213;1700;3,12714;
180213;1800;2,8394;
180213;1900;2,50757;
180213;2000;1,81185;
180213;2100;1,54304;
180213;2200;1,62265;
180213;2300;1,03394;
180214;0000;0,959403;
180214;0100;0,930332;
180214;0200;1,15897;
180214;0300;1,02565;
180214;0400;1,00229;
180214;0500;0,665998;
180214;0600;0,798485;
180214;0700;0,70817;
180214;0800;0,792832;
180214;0900;0,846364;
180214;1000;1,22601;
180214;1100;1,25675;
180214;1200;1,7604;
180214;1300;2,45071;
180214;1400;2,90497;
180214;1500;2,6617;
180214;1600;2,496;
180214;1700;2,86016;
180214;1800;2,51312;
180214;1900;2,06387;
180214;2000;1,7293;
180214;2100;1,2138;
180214;2200;1,28577;
180214;2300;1,16303;
180215;0000;0,870471;
180215;0100;0,536802;
180215;0200;0,483991;
180215;0300;0,728686;
180215;0400;0,672386;
180215;0500;0,283891;
180215;0600;0,663056;
180215;0700;1,19892;
180215;0800;0,89498;
180215;0900;0,912109;
180215;1000;0,559262;
180215;1100;1,21686;
180215;1200;2,03306;
180215;1300;2,74666;
180215;1400;2,83226;
180215;1500;3,20089;
180215;1600;3,18045;
180215;1700;2,84511;
180215;1800;2,47397;
180215;1900;2,00773;
180215;2000;1,87134;
180215;2100;1,53803;
180215;2200;0,848561;
180215;2300;0,991336;
180216;0000;0,583018;
180216;0100;1,15418;
180216;0200;0,828747;
180216;0300;0,722783;
180216;0400;0,396423;
180216;0500;0,782319;
180216;0600;0,389257;
180216;0700;0,703887;
180216;0800;0,229954;
180216;0900;0,34404;
180216;1000;1,12886;
180216;1100;1,32542;
180216;1200;1,98383;
180216;1300;2,64846;
180216;1400;2,72377;
180216;1500;2,9774;
180216;1600;3,19165;
180216;1700;3,37688;
180216;1800;2,48855;
180216;1900;2,36134;
180216;2000;1,65902;
180216;2100;1,83898;
180216;2200;1,36376;
180216;2300;0,544757;
180217;0000;0,892335;
180217;0100;0,543147;
180217;0200;0,711544;
180217;0300;0,615319;
180217;0400;0,359877;
180217;0500;0,543631;
180217;0600;0,190421;
180217;0700;0,41962;
