FECHA (YYMMDD);HORA (HHMM);;
180208;1700;29,3007;
180208;1800;28,2337;
180208;1900;25,8083;
180208;2000;24,1319;
180208;2100;23,0398;
180208;2200;22,2644;
180208;2300;21,6308;
180209;0000;20,9637;
180209;0100;20,0217;
180209;0200;19,2047;
180209;0300;18,821;
180209;0400;18,5206;
180209;0500;18,4286;
180209;0600;18,5865;
180209;0700;20,5612;
180209;0800;22,8025;
180209;0900;25,2022;
180209;1000;27,1601;
180209;1100;28,9682;
180209;1200;30,1428;
180209;1300;31,3174;
180209;1400;32,0007;
180209;1500;32,6333;
180209;1600;32,4055;
180209;1700;31,2982;
180209;1800;30,0145;
180209;1900;27,8808;
180209;2000;25,9221;
180209;2100;25,0134;
180209;2200;23,7797;
180209;2300;22,5126;
180210;0000;21,4123;
180210;0100;20,1203;
180210;0200;19,1449;
180210;0300;18,4279;
180210;0400;17,7692;
180210;0500;16,8188;
180210;0600;16,3601;
180210;0700;19,6265;
180210;0800;21,4344;
180210;0900;24,509;
180210;1000;26,3837;
180210;1100;28,0417;
180210;1200;30,2652;
180210;1300;31,4898;
180210;1400;32,5206;
180210;1500;32,4199;
180210;1600;31,3137;
180210;1700;30,7801;
180210;1800;29,738;
180210;1900;27,7376;
180210;2000;25,5207;
180210;2100;24,0286;
180210;2200;22,7199;
180210;2300;21,9779;
180211;0000;20,6192;
180211;0100;19,5854;
180211;0200;18,6685;
180211;0300;17,7681;
180211;0400;17,1343;
180211;0500;16,709;
180211;0600;16,0253;
180211;0700;19,425;
180211;0800;21,6403;
180211;0900;24,2066;
180211;1000;26,7479;
180211;1100;29,0726;
180211;1200;31,3805;
180211;1300;32,7104;
180211;1400;33,6595;
180211;1500;34,3255;
180211;1600;34,0748;
180211;1700;33,5156;
180211;1800;32,0233;
180211;1900;29,5946;
180211;2000;26,6193;
180211;2100;25,0272;
180211;2200;24,0601;
180211;2300;22,8682;
180212;0000;21,8594;
180212;0100;20,5757;
180212;0200;19,0337;
180212;0300;18,3417;
180212;0400;17,4819;
180212;0500;17,0565;
180212;0600;16,8812;
180212;0700;20,6392;
180212;0800;23,6638;
180212;0900;27,6801;
180212;1000;30,3465;
180212;1100;33,1005;
180212;1200;34,5248;
180212;1300;35,724;
180212;1400;36,5649;
180212;1500;36,8809;
180212;1600;35,8301;
180212;1700;35,1127;
180212;1800;33,2203;
180212;1900;29,7515;
180212;2000;27,4344;
180212;2100;26,1757;
180212;2200;25,2837;
180212;2300;23,3;
180213;0000;21,5652;
180213;0100;20,6982;
180213;0200;19,7395;
180213;0300;19,2058;
180213;0400;18,8637;
180213;0500;18,4634;
180213;0600;17,7714;
180213;0700;20,9544;
180213;0800;24,6873;
180213;0900;27,7787;
180213;1000;29,42;
180213;1100;29,7279;
180213;1200;30,9693;
180213;1300;32,2211;
180213;1400;32,5536;
180213;1500;32,7279;
180213;1600;32,0272;
180213;1700;30,159;
180213;1800;27,1337;
180213;1900;24,2917;
180213;2000;22,3069;
180213;2100;20,7815;
180213;2200;19,8562;
180213;2300;19,0391;
180214;0000;18,2637;
180214;0100;17,6551;
180214;0200;17,063;
180214;0300;16,6626;
180214;0400;16,1623;
180214;0500;16,0119;
180214;0600;15,7834;
180214;0700;17,1862;
180214;0800;18,9276;
180214;0900;20,8939;
180214;1000;23,3768;
180214;1100;25,7182;
180214;1200;27,7261;
180214;1300;29,534;
180214;1400;30,7754;
180214;1500;31,6583;
180214;1600;31,6152;
180214;1700;30,6815;
180214;1800;29,3145;
180214;1900;26,8058;
180214;2000;24,5637;
180214;2100;22,7884;
180214;2200;21,8297;
180214;2300;20,8043;
180215;0000;19,6957;
180215;0100;18,9453;
180215;0200;17,9615;
180215;0300;16,8862;
180215;0400;16,7442;
180215;0500;16,7271;
180215;0600;16,5518;
180215;0700;17,6848;
180215;0800;19,5344;
180215;0900;22,2757;
180215;1000;25,3671;
180215;1100;27,8833;
180215;1200;29,5069;
180215;1300;30,6732;
180215;1400;30,9562;
180215;1500;31,5058;
180215;1600;31,4221;
180215;1700;30,2634;
180215;1800;28,5964;
180215;1900;25,996;
180215;2000;23,8707;
180215;2100;22,2869;
180215;2200;21,1699;
180215;2300;20,2862;
180216;0000;18,8108;
180216;0100;18,0688;
180216;0200;17,0685;
180216;0300;16,4181;
180216;0400;16,426;
180216;0500;16,1757;
180216;0600;16,2503;
180216;0700;18,975;
180216;0800;21,9737;
180216;0900;25,3566;
180216;1000;27,2312;
180216;1100;29,3976;
180216;1200;31,1888;
180216;1300;32,5685;
180216;1400;33,146;
180216;1500;33,6338;
180216;1600;33,683;
180216;1700;32,3656;
180216;1800;30,0783;
180216;1900;26,7862;
180216;2000;24,2359;
180216;2100;22,3689;
180216;2200;21,1851;
180216;2300;20,4432;
180217;0000;19,2928;
180217;0100;18,159;
180217;0200;17,6004;
180217;0300;17,7333;
180217;0400;17,417;
180217;0500;17,3565;
180217;0600;17,2895;
180217;0700;19,5641;
180217;0800;22,6222;
180217;0900;25,8218;
180217;1000;27,9131;
180217;1100;30,0211;
180217;1200;31,529;
180217;1300;32,3156;
180217;1400;32,9703;
180217;1500;32,7308;
180217;1600;32,3884;
180217;1700;31,5522;
180217;1800;30,0685;
180217;1900;26,9098;
180217;2000;24,7261;
180217;2100;21,8174;
180217;2200;20,5087;
180217;2300;19,7583;
180218;0000;18,5402;
180218;0100;17,6648;
